Key_CodePeriodDType,Key_CodePeriodLADType,Key_CodePeriodFamilyGroupDType,DataType,LocalAuthority,Code,Period,Value,Numerator,Denominator,ScotRank,ScotPct,FamilyRank,FamilyPct,Previous_Row,First_Row,Changes
CORP 042023-24Real_Annual,CORP 042023-24Dumfries & GallowayReal_Annual,CORP 042023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP 04,2023-24,8.4434,645640.0,76467.0,25.0,0.78125,4.0,0.5,"{""Value"": 8.9191, ""Numerator"": 678708.1128, ""Denominator"": 76096.0, ""ScotRank"": 24.0, ""ScotPct"": 0.75, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 13.7226, ""Numerator"": 997922.958, ""Denominator"": 72698.0, ""ScotRank"": 7.0, ""ScotPct"": 0.21875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.03125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -18.0, ""ScotPct_ChangeSinceFirst"": -0.5625, ""FamilyRank_ChangeSinceFirst"": -3.0, ""FamilyPct_ChangeSinceFirst"": -0.375, ""Value_ChangeSincePrevious"": -0.4756999999999998, ""Numerator_ChangeSincePrevious"": -33068.1128, ""Denominator_ChangeSincePrevious"": 371.0, ""Value_ChangeSinceFirst"": -5.2791999999999994, ""Numerator_ChangeSinceFirst"": -352282.958, ""Denominator_ChangeSinceFirst"": 3769.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.05333497774439123, ""PercentChange_AimAdjusted_SinceFirst"": 0.3847084371766283}"
CORP 06a2023-24Real_Annual,CORP 06a2023-24Dumfries & GallowayReal_Annual,CORP 06a2023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP 06a,2023-24,6.8538,10219.0,1491.0,9.0,0.28125,2.0,0.25,"{""Value"": 7.2843, ""Numerator"": 10795.0, ""Denominator"": 1482.0, ""ScotRank"": 23.0, ""ScotPct"": 0.71875, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 9.32, ""Numerator"": 16642.0, ""Denominator"": 1785.0, ""ScotRank"": 32.0, ""ScotPct"": 1.0, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": 14.0, ""ScotPct_ChangeSincePrevious"": 0.4375, ""FamilyRank_ChangeSincePrevious"": 5.0, ""FamilyPct_ChangeSincePrevious"": 0.625, ""ScotRank_ChangeSinceFirst"": 23.0, ""ScotPct_ChangeSinceFirst"": 0.71875, ""FamilyRank_ChangeSinceFirst"": 6.0, ""FamilyPct_ChangeSinceFirst"": 0.75, ""Value_ChangeSincePrevious"": -0.4305000000000003, ""Numerator_ChangeSincePrevious"": -576.0, ""Denominator_ChangeSincePrevious"": 9.0, ""Value_ChangeSinceFirst"": -2.4662000000000006, ""Numerator_ChangeSinceFirst"": -6423.0, ""Denominator_ChangeSinceFirst"": -294.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.059099707590296986, ""PercentChange_AimAdjusted_SinceFirst"": 0.26461373390557946}"
CORP 06b2023-24Real_Annual,CORP 06b2023-24Dumfries & GallowayReal_Annual,CORP 06b2023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP 06b,2023-24,13.1358,50862.0,3872.0,10.0,0.3125,5.0,0.625,"{""Value"": 11.7646, ""Numerator"": 45223.0, ""Denominator"": 3844.0, ""ScotRank"": 8.0, ""ScotPct"": 0.25, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 10.33, ""Numerator"": 46174.0, ""Denominator"": 4471.0, ""ScotRank"": 12.0, ""ScotPct"": 0.375, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": 2.0, ""ScotPct_ChangeSinceFirst"": 0.0625, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": 1.3712, ""Numerator_ChangeSincePrevious"": 5639.0, ""Denominator_ChangeSincePrevious"": 28.0, ""Value_ChangeSinceFirst"": 2.8057999999999996, ""Numerator_ChangeSinceFirst"": 4688.0, ""Denominator_ChangeSinceFirst"": -599.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.1165530489774408, ""PercentChange_AimAdjusted_SinceFirst"": -0.2716166505324298}"
CORP 072023-24Real_Annual,CORP 072023-24Dumfries & GallowayReal_Annual,CORP 072023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP 07,2023-24,0.9662,76389843.0,79062156.0,11.0,0.34375,3.0,0.375,"{""Value"": 0.9701, ""Numerator"": 76334471.7064, ""Denominator"": 78689116.3029, ""ScotRank"": 11.0, ""ScotPct"": 0.34375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 0.9553, ""Numerator"": 72104691.5643, ""Denominator"": 75480798.6038, ""ScotRank"": 13.0, ""ScotPct"": 0.40625, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 2.0, ""ScotPct_ChangeSinceFirst"": 0.0625, ""FamilyRank_ChangeSinceFirst"": 3.0, ""FamilyPct_ChangeSinceFirst"": 0.375, ""Value_ChangeSincePrevious"": -0.0039000000000000146, ""Numerator_ChangeSincePrevious"": 55371.29359999299, ""Denominator_ChangeSincePrevious"": 373039.6970999986, ""Value_ChangeSinceFirst"": 0.01089999999999991, ""Numerator_ChangeSinceFirst"": 4285151.435699999, ""Denominator_ChangeSinceFirst"": 3581357.3962000012, ""PercentChange_AimAdjusted_SincePrevious"": -0.0039000000000000146, ""PercentChange_AimAdjusted_SinceFirst"": 0.01089999999999991}"
CORP 082023-24Real_Annual,CORP 082023-24Dumfries & GallowayReal_Annual,CORP 082023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP 08,2023-24,0.973,108347.0,111354.0,2.0,0.0625,2.0,0.25,"{""Value"": 0.9483, ""Numerator"": 103172.0, ""Denominator"": 108794.0, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 0.9168, ""Numerator"": 169650.0, ""Denominator"": 185044.0, ""ScotRank"": 7.0, ""ScotPct"": 0.21875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": 4.0, ""ScotPct_ChangeSincePrevious"": 0.125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 5.0, ""ScotPct_ChangeSinceFirst"": 0.15625, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": 0.024699999999999944, ""Numerator_ChangeSincePrevious"": 5175.0, ""Denominator_ChangeSincePrevious"": 2560.0, ""Value_ChangeSinceFirst"": 0.05620000000000003, ""Numerator_ChangeSinceFirst"": -61303.0, ""Denominator_ChangeSinceFirst"": -73690.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.024699999999999944, ""PercentChange_AimAdjusted_SinceFirst"": 0.05620000000000003}"
CORP 092024-25Real_Annual,CORP 092024-25Dumfries & GallowayReal_Annual,CORP 092024-25Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP 09,2024-25,0.94,2845.0,3025.0,26.0,0.8125,7.0,0.875,"{""Value"": 0.93, ""Numerator"": 6045.0, ""Denominator"": 6500.0, ""ScotRank"": 24.0, ""ScotPct"": 0.75, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.925, ""Numerator"": 5450.0, ""Denominator"": 5875.0, ""ScotRank"": 27.0, ""ScotPct"": 0.84375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 1.0, ""ScotPct_ChangeSinceFirst"": 0.03125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.009999999999999898, ""Numerator_ChangeSincePrevious"": -3200.0, ""Denominator_ChangeSincePrevious"": -3475.0, ""Value_ChangeSinceFirst"": 0.014999999999999902, ""Numerator_ChangeSinceFirst"": -2605.0, ""Denominator_ChangeSinceFirst"": -2850.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.009999999999999898, ""PercentChange_AimAdjusted_SinceFirst"": 0.014999999999999902}"
CORP 102024-25Real_Annual,CORP 102024-25Dumfries & GallowayReal_Annual,CORP 102024-25Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP 10,2024-25,0.857647058823529,1055.0,1245.0,28.0,0.875,8.0,1.0,"{""Value"": 0.815, ""Numerator"": 1890.0, ""Denominator"": 2335.0, ""ScotRank"": 29.0, ""ScotPct"": 0.90625, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.78, ""Numerator"": 1465.0, ""Denominator"": 1915.0, ""ScotRank"": 29.0, ""ScotPct"": 0.90625, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.03125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 1.0, ""ScotPct_ChangeSinceFirst"": 0.03125, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": 0.04264705882352904, ""Numerator_ChangeSincePrevious"": -835.0, ""Denominator_ChangeSincePrevious"": -1090.0, ""Value_ChangeSinceFirst"": 0.07764705882352896, ""Numerator_ChangeSinceFirst"": -410.0, ""Denominator_ChangeSinceFirst"": -670.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.04264705882352904, ""PercentChange_AimAdjusted_SinceFirst"": 0.07764705882352896}"
CORP 112023-24Real_Annual,CORP 112023-24Dumfries & GallowayReal_Annual,CORP 112023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP 11,2023-24,1.51116514607805,1398943.0,925738.0,26.0,0.8125,6.0,0.75,"{""Value"": 1.68848462342632, ""Numerator"": 1766163.1491898, ""Denominator"": 1046004.87602064, ""ScotRank"": 26.0, ""ScotPct"": 0.8125, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 0.897034354507194, ""Numerator"": 739618.033306815, ""Denominator"": 824514.724091187, ""ScotRank"": 12.0, ""ScotPct"": 0.375, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": -14.0, ""ScotPct_ChangeSinceFirst"": -0.4375, ""FamilyRank_ChangeSinceFirst"": -4.0, ""FamilyPct_ChangeSinceFirst"": -0.5, ""Value_ChangeSincePrevious"": -0.17731947734827003, ""Numerator_ChangeSincePrevious"": -367220.1491898, ""Denominator_ChangeSincePrevious"": -120266.87602064002, ""Value_ChangeSinceFirst"": 0.6141307915708559, ""Numerator_ChangeSinceFirst"": 659324.966693185, ""Denominator_ChangeSinceFirst"": 101223.275908813, ""PercentChange_AimAdjusted_SincePrevious"": 0.17731947734827003, ""PercentChange_AimAdjusted_SinceFirst"": -0.408199500585244}"
CORP 122023-24Real_Annual,CORP 122023-24Dumfries & GallowayReal_Annual,CORP 122023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP 12,2023-24,0.99,1996075.0,2011927.0,4.0,0.125,2.0,0.25,"{""Value"": 0.993608741328777, ""Numerator"": 2052495.41025438, ""Denominator"": 2065697.81935446, ""ScotRank"": 2.0, ""ScotPct"": 0.0625, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0979, ""Numerator"": 1587123.65581513, ""Denominator"": 1445559.30455867, ""ScotRank"": 20.0, ""ScotPct"": 0.625, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": 16.0, ""ScotPct_ChangeSinceFirst"": 0.5, ""FamilyRank_ChangeSinceFirst"": 4.0, ""FamilyPct_ChangeSinceFirst"": 0.5, ""Value_ChangeSincePrevious"": -0.0036087413287769765, ""Numerator_ChangeSincePrevious"": -56420.41025437997, ""Denominator_ChangeSincePrevious"": -53770.81935446011, ""Value_ChangeSinceFirst"": -0.1079000000000001, ""Numerator_ChangeSinceFirst"": 408951.3441848699, ""Denominator_ChangeSinceFirst"": 566367.6954413301, ""PercentChange_AimAdjusted_SincePrevious"": -0.0036087413287769765, ""PercentChange_AimAdjusted_SinceFirst"": 0.08790000000000009}"
CORP-ASSET 012023-24Real_Annual,CORP-ASSET 012023-24Dumfries & GallowayReal_Annual,CORP-ASSET 012023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP-ASSET 01,2023-24,0.8481,240.0,283.0,22.0,0.6875,3.0,0.375,"{""Value"": 0.8414, ""Numerator"": 244.0, ""Denominator"": 290.0, ""ScotRank"": 23.0, ""ScotPct"": 0.71875, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 0.7672, ""Numerator"": 257.0, ""Denominator"": 335.0, ""ScotRank"": 21.0, ""ScotPct"": 0.6774193548387096, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.03125, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.01008064516129037, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 0.006699999999999928, ""Numerator_ChangeSincePrevious"": -4.0, ""Denominator_ChangeSincePrevious"": -7.0, ""Value_ChangeSinceFirst"": 0.08089999999999997, ""Numerator_ChangeSinceFirst"": -17.0, ""Denominator_ChangeSinceFirst"": -52.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.006699999999999928, ""PercentChange_AimAdjusted_SinceFirst"": 0.08089999999999997}"
CORP-ASSET 022023-24Real_Annual,CORP-ASSET 022023-24Dumfries & GallowayReal_Annual,CORP-ASSET 022023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,CORP-ASSET 02,2023-24,0.8963,329193.0,367273.0,23.0,0.71875,5.0,0.625,"{""Value"": 0.8992, ""Numerator"": 331370.0, ""Denominator"": 368507.0, ""ScotRank"": 20.0, ""ScotPct"": 0.625, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 0.8727, ""Numerator"": 335101.0, ""Denominator"": 383979.0, ""ScotRank"": 12.0, ""ScotPct"": 0.375, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": -3.0, ""ScotPct_ChangeSincePrevious"": -0.09375, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -11.0, ""ScotPct_ChangeSinceFirst"": -0.34375, ""FamilyRank_ChangeSinceFirst"": -3.0, ""FamilyPct_ChangeSinceFirst"": -0.375, ""Value_ChangeSincePrevious"": -0.0029000000000000137, ""Numerator_ChangeSincePrevious"": -2177.0, ""Denominator_ChangeSincePrevious"": -1234.0, ""Value_ChangeSinceFirst"": 0.023599999999999954, ""Numerator_ChangeSinceFirst"": -5908.0, ""Denominator_ChangeSinceFirst"": -16706.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.0029000000000000137, ""PercentChange_AimAdjusted_SinceFirst"": 0.023599999999999954}"
ECON 012023-24Real_Annual,ECON 012023-24Dumfries & GallowayReal_Annual,ECON 012023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,ECON 01,2023-24,0.270416667,649.0,2400.0,5.0,0.15625,3.0,0.375,"{""Value"": 0.11625, ""Numerator"": 279.0, ""Denominator"": 2400.0, ""ScotRank"": 21.0, ""ScotPct"": 0.65625, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 0.053, ""Numerator"": 297.0, ""Denominator"": 5600.0, ""ScotRank"": 21.0, ""ScotPct"": 0.7241379310344828, ""FamilyRank"": 3.0, ""FamilyPct"": 0.42857142857142855}","{""ScotRank_ChangeSincePrevious"": 16.0, ""ScotPct_ChangeSincePrevious"": 0.5, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": 16.0, ""ScotPct_ChangeSinceFirst"": 0.5678879310344828, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": 0.05357142857142855, ""Value_ChangeSincePrevious"": 0.15416666699999998, ""Numerator_ChangeSincePrevious"": 370.0, ""Denominator_ChangeSincePrevious"": 0.0, ""Value_ChangeSinceFirst"": 0.217416667, ""Numerator_ChangeSinceFirst"": 352.0, ""Denominator_ChangeSinceFirst"": -3200.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.15416666699999998, ""PercentChange_AimAdjusted_SinceFirst"": 0.217416667}"
ECON 022023-24Real_Annual,ECON 022023-24Dumfries & GallowayReal_Annual,ECON 022023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,ECON 02,2023-24,4053.53,3559000.0,878.0,3.0,0.09375,2.0,0.25,"{""Value"": 4181.4736, ""Numerator"": 3587703.0, ""Denominator"": 858.0, ""ScotRank"": 3.0, ""ScotPct"": 0.09375, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""Value"": 2905.6298, ""Numerator"": 5093575.399999999, ""Denominator"": 1753.0, ""ScotRank"": 5.0, ""ScotPct"": 0.15625, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": 2.0, ""ScotPct_ChangeSinceFirst"": 0.0625, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": -127.94360000000006, ""Numerator_ChangeSincePrevious"": -28703.0, ""Denominator_ChangeSincePrevious"": 20.0, ""Value_ChangeSinceFirst"": 1147.9002, ""Numerator_ChangeSinceFirst"": -1534575.3999999994, ""Denominator_ChangeSinceFirst"": -875.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.030597729948599953, ""PercentChange_AimAdjusted_SinceFirst"": -0.39506071971040496}"
ECON 032023-24Real_Annual,ECON 032023-24Dumfries & GallowayReal_Annual,ECON 032023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,ECON 03,2023-24,13.16071429,,,24.0,0.7741935483870968,5.0,0.625,"{""Value"": 10.14, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 10.0, ""ScotPct"": 0.3333333333333333, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 11.33, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 20.0, ""ScotPct"": 0.625, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": -14.0, ""ScotPct_ChangeSincePrevious"": -0.44086021505376344, ""FamilyRank_ChangeSincePrevious"": -3.0, ""FamilyPct_ChangeSincePrevious"": -0.375, ""ScotRank_ChangeSinceFirst"": -4.0, ""ScotPct_ChangeSinceFirst"": -0.14919354838709675, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 3.020714289999999, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 1.8307142899999995, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.2979008175542405, ""PercentChange_AimAdjusted_SinceFirst"": -0.1615811376875551}"
ECON 042023-24Real_Annual,ECON 042023-24Dumfries & GallowayReal_Annual,ECON 042023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,ECON 04,2023-24,0.332708817802672,,,8.0,0.25,5.0,0.625,"{""Value"": 0.312362078947092, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 11.0, ""ScotPct"": 0.34375, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 0.312715419, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 8.0, ""ScotPct"": 0.25, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""ScotRank_ChangeSincePrevious"": 3.0, ""ScotPct_ChangeSincePrevious"": 0.09375, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.02034673885557997, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.01999339880267198, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.02034673885557997, ""PercentChange_AimAdjusted_SinceFirst"": 0.01999339880267198}"
ECON 052024-25Real_Annual,ECON 052024-25Dumfries & GallowayReal_Annual,ECON 052024-25Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,ECON 05,2024-25,9.74806068511018,142.0,14.567,22.0,0.6875,8.0,1.0,"{""Value"": 11.8075101256264, ""Numerator"": 172.0, ""Denominator"": 14.567, ""ScotRank"": 27.0, ""ScotPct"": 0.84375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 26.6070952253934, ""Numerator"": 399.0, ""Denominator"": 14.996, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": 5.0, ""ScotPct_ChangeSincePrevious"": 0.15625, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -21.0, ""ScotPct_ChangeSinceFirst"": -0.65625, ""FamilyRank_ChangeSinceFirst"": -7.0, ""FamilyPct_ChangeSinceFirst"": -0.875, ""Value_ChangeSincePrevious"": -2.05944944051622, ""Numerator_ChangeSincePrevious"": -30.0, ""Denominator_ChangeSincePrevious"": 0.0, ""Value_ChangeSinceFirst"": -16.85903454028322, ""Numerator_ChangeSinceFirst"": -257.0, ""Denominator_ChangeSinceFirst"": -0.42900000000000027, ""PercentChange_AimAdjusted_SincePrevious"": -0.1744186046511617, ""PercentChange_AimAdjusted_SinceFirst"": -0.633629278110495}"
ECON 062023-24Real_Annual,ECON 062023-24Dumfries & GallowayReal_Annual,ECON 062023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,ECON 06,2023-24,119585.36,17420000.0,145.67000000000002,21.0,0.65625,4.0,0.5,"{""Value"": 111974.468, ""Numerator"": 16322517.9, ""Denominator"": 145.77, ""ScotRank"": 19.0, ""ScotPct"": 0.59375, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 99613.1752, ""Numerator"": 15051550.3, ""Denominator"": 151.1, ""ScotRank"": 17.0, ""ScotPct"": 0.53125, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -2.0, ""FamilyPct_ChangeSincePrevious"": -0.25, ""ScotRank_ChangeSinceFirst"": -4.0, ""ScotPct_ChangeSinceFirst"": -0.125, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 7610.892000000007, ""Numerator_ChangeSincePrevious"": 1097482.0999999996, ""Denominator_ChangeSincePrevious"": -0.09999999999999432, ""Value_ChangeSinceFirst"": 19972.184800000003, ""Numerator_ChangeSinceFirst"": 2368449.6999999993, ""Denominator_ChangeSinceFirst"": -5.429999999999978, ""PercentChange_AimAdjusted_SincePrevious"": -0.06796988756401154, ""PercentChange_AimAdjusted_SinceFirst"": -0.2004974217506923}"
ECON 072023-24Real_Annual,ECON 072023-24Dumfries & GallowayReal_Annual,ECON 072023-24Family Group 1Real_Annual,Real_Annual,Dumfries & Galloway,ECON 07,2023-24,0.148,,,15.0,0.6521739130434783,3.0,0.75,"{""Value"": 0.14, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 16.0, ""ScotPct"": 0.8421052631578947, ""FamilyRank"": 3.0, ""FamilyPct"": 0.75}","{""Value"": 0.343, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 29.0, ""ScotPct"": 1.0, ""FamilyRank"": 5.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.18993135011441642, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 14.0, ""ScotPct_ChangeSinceFirst"": 0.34782608695652173, ""FamilyRank_ChangeSinceFirst"": 2.0, ""FamilyPct_ChangeSinceFirst"": 0.25, ""Value_ChangeSincePrevious"": 0.00799999999999998, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": -0.19500000000000003, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.00799999999999998, ""PercentChange_AimAdjusted_SinceFirst"": 0.19500000000000003}"
