Key_CodePeriodDType,Key_CodePeriodFamilyGroupDType,Key_CodePeriodLADType,Code,LocalAuthority,Period,Value,Numerator,Denominator,FamilyRank,FamilyPct,ScotRank,ScotPct,DataType,Iter_CodeLADType,Previous_Row,First_Row,Changes
CORP 092020-21;Q2Real_Quarterly,CORP 092020-21;Q2Family Group 1Real_Quarterly,CORP 092020-21;Q2Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2020-21;Q2,1.0,325.0,325.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 410.0, ""Denominator"": 415.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -85.0, ""Denominator_ChangeSincePrevious"": -90.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": -35.0, ""Denominator_ChangeSinceFirst"": -35.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092020-21;Q3Real_Quarterly,CORP 092020-21;Q3Family Group 1Real_Quarterly,CORP 092020-21;Q3Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2020-21;Q3,1.0,380.0,380.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 325.0, ""Denominator"": 325.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 55.0, ""Denominator_ChangeSincePrevious"": 55.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 20.0, ""Denominator_ChangeSinceFirst"": 20.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092020-21;Q4Real_Quarterly,CORP 092020-21;Q4Family Group 1Real_Quarterly,CORP 092020-21;Q4Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2020-21;Q4,1.0,405.0,405.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 380.0, ""Denominator"": 380.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 25.0, ""Denominator_ChangeSincePrevious"": 25.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 45.0, ""Denominator_ChangeSinceFirst"": 45.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092021-22;Q1Real_Quarterly,CORP 092021-22;Q1Family Group 1Real_Quarterly,CORP 092021-22;Q1Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2021-22;Q1,1.0,275.0,275.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 405.0, ""Denominator"": 405.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -130.0, ""Denominator_ChangeSincePrevious"": -130.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": -85.0, ""Denominator_ChangeSinceFirst"": -85.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092021-22;Q2Real_Quarterly,CORP 092021-22;Q2Family Group 1Real_Quarterly,CORP 092021-22;Q2Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2021-22;Q2,1.0,355.0,360.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 275.0, ""Denominator"": 275.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 80.0, ""Denominator_ChangeSincePrevious"": 85.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": -5.0, ""Denominator_ChangeSinceFirst"": 0.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092021-22;Q3Real_Quarterly,CORP 092021-22;Q3Family Group 1Real_Quarterly,CORP 092021-22;Q3Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2021-22;Q3,1.0,395.0,395.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 355.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 40.0, ""Denominator_ChangeSincePrevious"": 35.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 35.0, ""Denominator_ChangeSinceFirst"": 35.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092021-22;Q4Real_Quarterly,CORP 092021-22;Q4Family Group 1Real_Quarterly,CORP 092021-22;Q4Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2021-22;Q4,1.0,475.0,470.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 395.0, ""Denominator"": 395.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 80.0, ""Denominator_ChangeSincePrevious"": 75.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 115.0, ""Denominator_ChangeSinceFirst"": 110.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092022-23;Q1Real_Quarterly,CORP 092022-23;Q1Family Group 1Real_Quarterly,CORP 092022-23;Q1Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2022-23;Q1,1.0,375.0,375.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 475.0, ""Denominator"": 470.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -100.0, ""Denominator_ChangeSincePrevious"": -95.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 15.0, ""Denominator_ChangeSinceFirst"": 15.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092022-23;Q2Real_Quarterly,CORP 092022-23;Q2Family Group 1Real_Quarterly,CORP 092022-23;Q2Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2022-23;Q2,1.0,340.0,345.0,1.0,0.125,1.0,0.03225806451612903,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 375.0, ""Denominator"": 375.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0010080645161290314, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0010080645161290314, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -35.0, ""Denominator_ChangeSincePrevious"": -30.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": -20.0, ""Denominator_ChangeSinceFirst"": -15.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092022-23;Q3Real_Quarterly,CORP 092022-23;Q3Family Group 1Real_Quarterly,CORP 092022-23;Q3Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2022-23;Q3,1.0,410.0,410.0,1.0,0.125,1.0,0.03225806451612903,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 340.0, ""Denominator"": 345.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03225806451612903, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0010080645161290314, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 70.0, ""Denominator_ChangeSincePrevious"": 65.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 50.0, ""Denominator_ChangeSinceFirst"": 50.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092022-23;Q4Real_Quarterly,CORP 092022-23;Q4Family Group 1Real_Quarterly,CORP 092022-23;Q4Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2022-23;Q4,1.0,465.0,470.0,1.0,0.125,1.0,0.03225806451612903,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 410.0, ""Denominator"": 410.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03225806451612903, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0010080645161290314, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 55.0, ""Denominator_ChangeSincePrevious"": 60.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 105.0, ""Denominator_ChangeSinceFirst"": 110.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 092023-24;Q1Real_Quarterly,CORP 092023-24;Q1Family Group 1Real_Quarterly,CORP 092023-24;Q1Argyll & ButeReal_Quarterly,CORP 09,Argyll & Bute,2023-24;Q1,1.0,325.0,325.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 09Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 465.0, ""Denominator"": 470.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03225806451612903, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 360.0, ""Denominator"": 360.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": 0.0010080645161290314, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -140.0, ""Denominator_ChangeSincePrevious"": -145.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": -35.0, ""Denominator_ChangeSinceFirst"": -35.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 102018-19;Q1Real_Quarterly,CORP 102018-19;Q1Family Group 1Real_Quarterly,CORP 102018-19;Q1Argyll & ButeReal_Quarterly,CORP 10,Argyll & Bute,2018-19;Q1,1.0,190.0,190.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 10Argyll & ButeReal_Quarterly,null,null,null
CORP 102018-19;Q2Real_Quarterly,CORP 102018-19;Q2Family Group 1Real_Quarterly,CORP 102018-19;Q2Argyll & ButeReal_Quarterly,CORP 10,Argyll & Bute,2018-19;Q2,1.0,160.0,160.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 10Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 190.0, ""Denominator"": 190.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 190.0, ""Denominator"": 190.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -30.0, ""Denominator_ChangeSincePrevious"": -30.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": -30.0, ""Denominator_ChangeSinceFirst"": -30.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 102018-19;Q3Real_Quarterly,CORP 102018-19;Q3Family Group 1Real_Quarterly,CORP 102018-19;Q3Argyll & ButeReal_Quarterly,CORP 10,Argyll & Bute,2018-19;Q3,1.0,180.0,180.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 10Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 160.0, ""Denominator"": 160.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 190.0, ""Denominator"": 190.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 20.0, ""Denominator_ChangeSincePrevious"": 20.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": -10.0, ""Denominator_ChangeSinceFirst"": -10.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 102018-19;Q4Real_Quarterly,CORP 102018-19;Q4Family Group 1Real_Quarterly,CORP 102018-19;Q4Argyll & ButeReal_Quarterly,CORP 10,Argyll & Bute,2018-19;Q4,1.0,220.0,220.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 10Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 180.0, ""Denominator"": 180.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 190.0, ""Denominator"": 190.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": 40.0, ""Denominator_ChangeSincePrevious"": 40.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": 30.0, ""Denominator_ChangeSinceFirst"": 30.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 102019-20;Q1Real_Quarterly,CORP 102019-20;Q1Family Group 1Real_Quarterly,CORP 102019-20;Q1Argyll & ButeReal_Quarterly,CORP 10,Argyll & Bute,2019-20;Q1,1.0,150.0,150.0,1.0,0.125,1.0,0.03125,Real_Quarterly,CORP 10Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 220.0, ""Denominator"": 220.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 190.0, ""Denominator"": 190.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.0, ""Numerator_ChangeSincePrevious"": -70.0, ""Denominator_ChangeSincePrevious"": -70.0, ""Value_ChangeSinceFirst"": 0.0, ""Numerator_ChangeSinceFirst"": -40.0, ""Denominator_ChangeSinceFirst"": -40.0, ""PercentChange_AimAdjusted_SincePrevious"": 0.0, ""PercentChange_AimAdjusted_SinceFirst"": 0.0}"
CORP 102019-20;Q2Real_Quarterly,CORP 102019-20;Q2Family Group 1Real_Quarterly,CORP 102019-20;Q2Argyll & ButeReal_Quarterly,CORP 10,Argyll & Bute,2019-20;Q2,0.99,165.0,165.0,3.0,0.375,6.0,0.1875,Real_Quarterly,CORP 10Argyll & ButeReal_Quarterly,"{""Value"": 1.0, ""Numerator"": 150.0, ""Denominator"": 150.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 1.0, ""Numerator"": 190.0, ""Denominator"": 190.0, ""ScotRank"": 1.0, ""ScotPct"": 0.03125, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""ScotRank_ChangeSincePrevious"": -5.0, ""ScotPct_ChangeSincePrevious"": -0.15625, ""FamilyRank_ChangeSincePrevious"": -2.0, ""FamilyPct_ChangeSincePrevious"": -0.25, ""ScotRank_ChangeSinceFirst"": -5.0, ""ScotPct_ChangeSinceFirst"": -0.15625, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": -0.010000000000000009, ""Numerator_ChangeSincePrevious"": 15.0, ""Denominator_ChangeSincePrevious"": 15.0, ""Value_ChangeSinceFirst"": -0.010000000000000009, ""Numerator_ChangeSinceFirst"": -25.0, ""Denominator_ChangeSinceFirst"": -25.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.010000000000000009, ""PercentChange_AimAdjusted_SinceFirst"": -0.010000000000000009}"
