Code,LocalAuthority,LGBF Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
C&L01,Inverclyde,2013-14,2.5711,2752.5724,1068855,3.7112,197855.9712,53320837,3.2982,5044.443675,1615756.625,3
C&L01,Inverclyde,2014-15,1.7482,1741.3061,995994,3.4044,179623.6567,52705262,2.858075,4218.986788,1536497.75,3
C&L01,Inverclyde,2015-16,2.2175,2440.4013,1101136,3.3377,177096.5505,53084305,2.8576125,4274.988713,1557697,3
C&L01,Inverclyde,2016-17,2.0348,2521.1818,1241874,3.2423,175314.3718,54042338,2.9139,4533.235775,1608040.375,3
C&L01,Inverclyde,2017-18,2.7148,3322.6172,1224384,2.9896,161301.3605,53992733,2.8068625,4044.321975,1546902.375,3
C&L01,Inverclyde,2018-19,1.6494,2065.5846,1249521,2.8138,153571.2585,54526069,2.46205,3848.310313,1594924.75,3
C&L01,Inverclyde,2019-20,1.1806,1445.2086,1228918,2.8883,150191.5886,52045545,2.6129,3730.029525,1497042.25,3
C&L01,Inverclyde,2020-21,9.9858,2861.2916,286507,41.3594,188666.6714,4561548,56.1123125,4281.674513,119839.625,3
C&L01,Inverclyde,2021-22,2.7677,2333.0955,843841,6.4347,170537.7903,26512151,6.951825,3539.735513,708714.5,3
C&L01,Midlothian,2010-11,4.5351,3996.5714,882358,4.3749,198956.0517,45459818,3.8141625,5283.780375,1393280.5,3
C&L01,Midlothian,2011-12,3.0715,2798.3403,912657,3.9213,188806.0265,48202343,3.337075,4860.219438,1415648.375,3
C&L01,Midlothian,2012-13,3.9985,3789.0703,946814,3.7367,192795.1341,51624697,3.364825,4626.408463,1456944.25,3
C&L01,Midlothian,2013-14,3.2342,3159.7576,976428,3.7112,197855.9712,53320837,3.2982,5044.443675,1615756.625,3
C&L01,Midlothian,2014-15,3.4389,3149.0727,916836,3.4044,179623.6567,52705262,2.858075,4218.986788,1536497.75,3
C&L01,Midlothian,2015-16,3.8521,3456.5684,898145,3.3377,177096.5505,53084305,2.8576125,4274.988713,1557697,3
C&L01,Midlothian,2016-17,3.969,3372.0107,848940,3.2423,175314.3718,54042338,2.9139,4533.235775,1608040.375,3
C&L01,Midlothian,2017-18,4.7152,3644.6572,772633,2.9896,161301.3605,53992733,2.8068625,4044.321975,1546902.375,3
C&L01,Midlothian,2018-19,3.6547,3331.2404,911515,2.8138,153571.2585,54526069,2.46205,3848.310313,1594924.75,3
C&L01,Midlothian,2019-20,3.2889,2970.5308,903770,2.8883,150191.5886,52045545,2.6129,3730.029525,1497042.25,3
C&L01,Midlothian,2020-21,94.2235,5163.2561,54800,41.3594,188666.6714,4561548,56.1123125,4281.674513,119839.625,3
C&L01,Midlothian,2021-22,19.3942,2933.6053,151242,6.4347,170537.7903,26512151,6.951825,3539.735513,708714.5,3
C&L01,Moray,2010-11,2.5633,2313.1559,900956,4.3749,198956.0517,45459818,4.4457625,5141.133725,1165653.75,2
C&L01,Moray,2011-12,2.683,2516.6853,940070,3.9213,188806.0265,48202343,4.0229875,4641.086913,1217197.75,2
C&L01,Moray,2012-13,2.868,2707.3288,944557,3.7367,192795.1341,51624697,3.592425,4424.846338,1328907.375,2
C&L01,Moray,2013-14,2.5362,2587.3715,1020123,3.7112,197855.9712,53320837,3.4814375,4337.831813,1349024.25,2
C&L01,Moray,2014-15,2.3923,2430.2376,1017866,3.4044,179623.6567,52705262,3.523725,4409.90935,1385966.5,2
C&L01,Moray,2015-16,2.0803,2179.787,1047173,3.3377,177096.5505,53084305,3.210525,4218.122188,1433846.875,2
C&L01,Moray,2016-17,2.169,2220.4288,1021562,3.2423,175314.3718,54042338,3.1249125,4357.843138,1438166.75,2
C&L01,Moray,2017-18,2.0993,2030.0609,965299,2.9896,161301.3605,53992733,2.8206125,4004.479175,1449852.25,2
C&L01,Moray,2018-19,2.1346,1924.3573,900451,2.8138,153571.2585,54526069,2.5766,3536.7477,1417414.625,2
C&L01,Moray,2019-20,0.9171,994.0421,1079299,2.8883,150191.5886,52045545,2.602375,3496.145038,1385031,2
C&L01,Moray,2020-21,19.2019,2516.4588,131035,41.3594,188666.6714,4561548,69.759375,4458.324388,104841.125,2
C&L01,Moray,2021-22,2.6578,1605.6893,603654,6.4347,170537.7903,26512151,7.1891375,3973.63135,663825.125,2
C&L01,North Ayrshire,2010-11,4.9418,5219.081,1056094,4.3749,198956.0517,45459818,4.4457625,5141.133725,1165653.75,2
C&L01,North Ayrshire,2011-12,4.5041,5157.2016,1145035,3.9213,188806.0265,48202343,4.0229875,4641.086913,1217197.75,2
C&L01,North Ayrshire,2012-13,3.2012,4601.864,1435113,3.7367,192795.1341,51624697,3.592425,4424.846338,1328907.375,2
C&L01,North Ayrshire,2013-14,2.6176,4232.3999,1619486,3.7112,197855.9712,53320837,3.4814375,4337.831813,1349024.25,2
C&L01,North Ayrshire,2014-15,2.4728,4438.3752,1798776,3.4044,179623.6567,52705262,3.523725,4409.90935,1385966.5,2
C&L01,North Ayrshire,2015-16,2.3661,4520.7434,1912728,3.3377,177096.5505,53084305,3.210525,4218.122188,1433846.875,2
C&L01,North Ayrshire,2016-17,3.7119,7023.5317,1893301,3.2423,175314.3718,54042338,3.1249125,4357.843138,1438166.75,2
C&L01,North Ayrshire,2017-18,2.2862,5051.5213,2211795,2.9896,161301.3605,53992733,2.8206125,4004.479175,1449852.25,2
C&L01,North Ayrshire,2018-19,1.8758,4228.1957,2252599,2.8138,153571.2585,54526069,2.5766,3536.7477,1417414.625,2
C&L01,North Ayrshire,2019-20,1.8869,4134.2874,2190902,2.8883,150191.5886,52045545,2.602375,3496.145038,1385031,2
C&L01,North Ayrshire,2020-21,51.6736,5245.3592,101504,41.3594,188666.6714,4561548,69.759375,4458.324388,104841.125,2
C&L01,North Ayrshire,2021-22,11.4606,5290.6812,461508,6.4347,170537.7903,26512151,7.1891375,3973.63135,663825.125,2
C&L01,North Lanarkshire,2010-11,4.9172,14829.0914,3016037,4.3749,198956.0517,45459818,4.285575,10653.67251,2200418.875,Urban
C&L01,North Lanarkshire,2011-12,3.8121,13626.2786,3577930,3.9213,188806.0265,48202343,4.17325,10198.31161,2355970.75,Urban
C&L01,North Lanarkshire,2012-13,3.0227,12663.1587,4185756,3.7367,192795.1341,51624697,4.3525625,11272.60325,2601296.5,Urban
C&L01,North Lanarkshire,2013-14,2.5944,11295.3191,4352549,3.7112,197855.9712,53320837,4.3554375,11913.659,2660076.25,Urban
C&L01,North Lanarkshire,2014-15,2.7373,13056.3451,4768726,3.4044,179623.6567,52705262,4.064275,10315.28321,2672126.125,Urban
C&L01,North Lanarkshire,2015-16,3.1891,14267.489,4475255,3.3377,177096.5505,53084305,3.9606375,10284.54835,2631837.625,Urban
C&L01,North Lanarkshire,2016-17,2.169,10671.6985,4919402,3.2423,175314.3718,54042338,3.6853375,9674.825413,2702731.625,Urban
C&L01,North Lanarkshire,2017-18,2.0004,9218.2569,4618902,2.9896,161301.3605,53992733,3.497925,9382.574238,2680088,Urban
C&L01,North Lanarkshire,2018-19,1.9837,8862.8243,4477460,2.8138,153571.2585,54526069,3.2638625,9077.495213,2702450.375,Urban
C&L01,North Lanarkshire,2019-20,1.9818,8268.5747,4181092,2.8883,150191.5886,52045545,3.25595,8671.587613,2508488.875,Urban
C&L01,North Lanarkshire,2020-21,30.0908,11747.9214,390475,41.3594,188666.6714,4561548,68.6907625,11504.30625,200665.375,Urban
C&L01,North Lanarkshire,2021-22,3.1574,5909.1763,1873124,6.4347,170537.7903,26512151,6.810675,10617.45798,1355678.25,Urban
C&L01,Orkney Islands,2010-11,4.3749,1478.8423,337980,4.3749,198956.0517,45459818,3.710975,3790.919875,923124.125,Rural
C&L01,Orkney Islands,2011-12,4.4919,1517.5382,338095,3.9213,188806.0265,48202343,3.68915,3901.135313,1036476,Rural
C&L01,Orkney Islands,2012-13,1.8565,759.2421,410240,3.7367,192795.1341,51624697,3.2978875,3775.533675,1065939,Rural
C&L01,Orkney Islands,2013-14,1.3728,606.1243,442961,3.7112,197855.9712,53320837,3.1775,3436.061913,1040247.5,Rural
C&L01,Orkney Islands,2014-15,1.4032,508.3602,363191,3.4044,179623.6567,52705262,3.402975,3508.777738,993567.375,Rural
C&L01,Orkney Islands,2015-16,1.6117,618.3874,382586,3.3377,177096.5505,53084305,3.2805375,3359.409575,1012156.625,Rural
C&L01,Orkney Islands,2016-17,1.3081,519.8889,397546,3.2423,175314.3718,54042338,3.0508625,3348.392138,1006353.5,Rural
C&L01,Orkney Islands,2017-18,1.1761,514.3847,435701,2.9896,161301.3605,53992733,2.580175,2731.294675,1072249,Rural
C&L01,Orkney Islands,2018-19,1.1643,533.6453,458413,2.8138,153571.2585,54526069,2.5348,2733.8541,1100968.875,Rural
C&L01,Orkney Islands,2019-20,1.2755,560.7957,440116,2.8883,150191.5886,52045545,2.5075,2876.186388,1115131,Rural
C&L01,Orkney Islands,2020-21,7.3482,487.4869,66358,41.3594,188666.6714,4561548,23.9843375,3339.028775,144847.375,Rural
C&L01,Orkney Islands,2021-22,2.6778,573.5318,214541,6.4347,170537.7903,26512151,5.43055,3186.39895,585801,Rural
C&L01,Perth & Kinross,2010-11,5.065,5630.6921,1110912,4.3749,198956.0517,45459818,4.4457625,5141.133725,1165653.75,2
C&L01,Perth & Kinross,2011-12,5.0504,6005.809,1190237,3.9213,188806.0265,48202343,4.0229875,4641.086913,1217197.75,2
C&L01,Perth & Kinross,2012-13,4.8434,6232.2115,1285232,3.7367,192795.1341,51624697,3.592425,4424.846338,1328907.375,2
C&L01,Perth & Kinross,2013-14,4.8164,5992.6036,1242760,3.7112,197855.9712,53320837,3.4814375,4337.831813,1349024.25,2
C&L01,Perth & Kinross,2014-15,5.6702,6667.339,1174840,3.4044,179623.6567,52705262,3.523725,4409.90935,1385966.5,2
C&L01,Perth & Kinross,2015-16,5.5552,6381.6208,1148433,3.3377,177096.5505,53084305,3.210525,4218.122188,1433846.875,2
C&L01,Perth & Kinross,2016-17,5.1318,5991.5801,1168272,3.2423,175314.3718,54042338,3.1249125,4357.843138,1438166.75,2
C&L01,Perth & Kinross,2017-18,5.2098,6024.2359,1155806,2.9896,161301.3605,53992733,2.8206125,4004.479175,1449852.25,2
C&L01,Perth & Kinross,2018-19,4.1937,5366.639,1279454,2.8138,153571.2585,54526069,2.5766,3536.7477,1417414.625,2
C&L01,Perth & Kinross,2019-20,4.09,4949.1278,1210000,2.8883,150191.5886,52045545,2.602375,3496.145038,1385031,2
C&L01,Perth & Kinross,2020-21,114.5132,5112.968,44650,41.3594,188666.6714,4561548,69.759375,4458.324388,104841.125,2
C&L01,Perth & Kinross,2021-22,9.7121,4909.992,505394,6.4347,170537.7903,26512151,7.1891375,3973.63135,663825.125,2
C&L01,Renfrewshire,2010-11,2.7728,4494.4483,1620261,4.3749,198956.0517,45459818,3.8141625,5283.780375,1393280.5,3
C&L01,Renfrewshire,2011-12,2.7316,4546.5443,1664698,3.9213,188806.0265,48202343,3.337075,4860.219438,1415648.375,3
C&L01,Renfrewshire,2012-13,2.8085,5056.4572,1803281,3.7367,192795.1341,51624697,3.364825,4626.408463,1456944.25,3
C&L01,Renfrewshire,2013-14,3.5367,8923.1741,2522827,3.7112,197855.9712,53320837,3.2982,5044.443675,1615756.625,3
C&L01,Renfrewshire,2014-15,2.4153,4963.9874,2052232,3.4044,179623.6567,52705262,2.858075,4218.986788,1536497.75,3
C&L01,Renfrewshire,2015-16,2.2975,4685.3419,2044007,3.3377,177096.5505,53084305,2.8576125,4274.988713,1557697,3
C&L01,Renfrewshire,2016-17,2.292,5535.4195,2414456,3.2423,175314.3718,54042338,2.9139,4533.235775,1608040.375,3
C&L01,Renfrewshire,2017-18,2.2862,4576.7046,1999622,2.9896,161301.3605,53992733,2.8068625,4044.321975,1546902.375,3
C&L01,Renfrewshire,2018-19,1.3476,2908.6364,2159628,2.8138,153571.2585,54526069,2.46205,3848.310313,1594924.75,3
C&L01,Renfrewshire,2019-20,1.6971,3125.4875,1844746,2.8883,150191.5886,52045545,2.6129,3730.029525,1497042.25,3
C&L01,Renfrewshire,2020-21,35.253,3684.3748,104509,41.3594,188666.6714,4561548,56.1123125,4281.674513,119839.625,3
C&L01,Renfrewshire,2021-22,5.7153,3848.8582,672902,6.4347,170537.7903,26512151,6.951825,3539.735513,708714.5,3
C&L01,Scottish Borders,2010-11,3.8943,2859.0952,734048,4.3749,198956.0517,45459818,3.710975,3790.919875,923124.125,Rural
C&L01,Scottish Borders,2011-12,3.1808,2587.099,812833,3.9213,188806.0265,48202343,3.68915,3901.135313,1036476,Rural
C&L01,Scottish Borders,2012-13,3.2369,2637.1168,813847,3.7367,192795.1341,51624697,3.2978875,3775.533675,1065939,Rural
C&L01,Scottish Borders,2013-14,4.2696,3291.2203,770596,3.7112,197855.9712,53320837,3.1775,3436.061913,1040247.5,Rural
C&L01,Scottish Borders,2014-15,3.5079,2821.2839,803766,3.4044,179623.6567,52705262,3.402975,3508.777738,993567.375,Rural
C&L01,Scottish Borders,2015-16,3.612,2682.7269,743355,3.3377,177096.5505,53084305,3.2805375,3359.409575,1012156.625,Rural
C&L01,Scottish Borders,2016-17,4.0026,2935.9749,734266,3.2423,175314.3718,54042338,3.0508625,3348.392138,1006353.5,Rural
C&L01,Scottish Borders,2017-18,4.1327,3003.8746,727654,2.9896,161301.3605,53992733,2.580175,2731.294675,1072249,Rural
C&L01,Scottish Borders,2018-19,3.3312,2777.1117,832575,2.8138,153571.2585,54526069,2.5348,2733.8541,1100968.875,Rural
C&L01,Scottish Borders,2019-20,2.5615,2260.049,880875,2.8883,150191.5886,52045545,2.5075,2876.186388,1115131,Rural
C&L01,Scottish Borders,2020-21,28.8592,2131.6007,73870,41.3594,188666.6714,4561548,23.9843375,3339.028775,144847.375,Rural
C&L01,Scottish Borders,2021-22,3.7669,1973.3891,523845,6.4347,170537.7903,26512151,5.43055,3186.39895,585801,Rural
C&L01,Shetland Islands,2010-11,1.0845,643.2964,594858,4.3749,198956.0517,45459818,3.710975,3790.919875,923124.125,Rural
C&L01,Shetland Islands,2011-12,1.3112,756.341,576424,3.9213,188806.0265,48202343,3.68915,3901.135313,1036476,Rural
C&L01,Shetland Islands,2012-13,1.7136,973.4483,568274,3.7367,192795.1341,51624697,3.2978875,3775.533675,1065939,Rural
C&L01,Shetland Islands,2013-14,1.2565,656.15,520779,3.7112,197855.9712,53320837,3.1775,3436.061913,1040247.5,Rural
C&L01,Shetland Islands,2014-15,1.2191,622.2236,512703,3.4044,179623.6567,52705262,3.402975,3508.777738,993567.375,Rural
C&L01,Shetland Islands,2015-16,1.3488,686.9701,507509,3.3377,177096.5505,53084305,3.2805375,3359.409575,1012156.625,Rural
C&L01,Shetland Islands,2016-17,1.2187,655.1718,538121,3.2423,175314.3718,54042338,3.0508625,3348.392138,1006353.5,Rural
C&L01,Shetland Islands,2017-18,0.7694,481.4113,628097,2.9896,161301.3605,53992733,2.580175,2731.294675,1072249,Rural
C&L01,Shetland Islands,2018-19,0.7546,495.9128,654086,2.8138,153571.2585,54526069,2.5348,2733.8541,1100968.875,Rural
C&L01,Shetland Islands,2019-20,0.7695,489.1151,633374,2.8883,150191.5886,52045545,2.5075,2876.186388,1115131,Rural
C&L01,Shetland Islands,2020-21,2.812,539.8276,192035,41.3594,188666.6714,4561548,23.9843375,3339.028775,144847.375,Rural
C&L01,Shetland Islands,2021-22,0.9692,580.5261,597714,6.4347,170537.7903,26512151,5.43055,3186.39895,585801,Rural
C&L01,South Ayrshire,2010-11,6.5069,4896.2005,752829,4.3749,198956.0517,45459818,4.4457625,5141.133725,1165653.75,2
C&L01,South Ayrshire,2011-12,6.6893,4671.5894,698868,3.9213,188806.0265,48202343,4.0229875,4641.086913,1217197.75,2
C&L01,South Ayrshire,2012-13,6.2001,4491.1908,723836,3.7367,192795.1341,51624697,3.592425,4424.846338,1328907.375,2
C&L01,South Ayrshire,2013-14,6.864,4459.2603,649258,3.7112,197855.9712,53320837,3.4814375,4337.831813,1349024.25,2
C&L01,South Ayrshire,2014-15,6.9123,4647.7,672871,3.4044,179623.6567,52705262,3.523725,4409.90935,1385966.5,2
C&L01,South Ayrshire,2015-16,5.5209,3940.0765,714198,3.3377,177096.5505,53084305,3.210525,4218.122188,1433846.875,2
C&L01,South Ayrshire,2016-17,4.6622,3546.4251,760055,3.2423,175314.3718,54042338,3.1249125,4357.843138,1438166.75,2
C&L01,South Ayrshire,2017-18,3.4512,3128.0743,905127,2.9896,161301.3605,53992733,2.8206125,4004.479175,1449852.25,2
C&L01,South Ayrshire,2018-19,3.3205,3008.897,905493,2.8138,153571.2585,54526069,2.5766,3536.7477,1417414.625,2
C&L01,South Ayrshire,2019-20,4.2165,3418.5349,810703,2.8883,150191.5886,52045545,2.602375,3496.145038,1385031,2
C&L01,South Ayrshire,2020-21,73.9133,4492.0636,60778,41.3594,188666.6714,4561548,69.759375,4458.324388,104841.125,2
C&L01,South Ayrshire,2021-22,7.404,2864.6616,386728,6.4347,170537.7903,26512151,7.1891375,3973.63135,663825.125,2
C&L01,South Lanarkshire,2010-11,4.6337,13065.5719,2820195,4.3749,198956.0517,45459818,3.8141625,5283.780375,1393280.5,3
C&L01,South Lanarkshire,2011-12,4.0791,12942.7794,3173180,3.9213,188806.0265,48202343,3.337075,4860.219438,1415648.375,3
C&L01,South Lanarkshire,2012-13,2.7847,9446.4951,3399343,3.7367,192795.1341,51624697,3.364825,4626.408463,1456944.25,3
C&L01,South Lanarkshire,2013-14,2.7107,9489.7433,3502553,3.7112,197855.9712,53320837,3.2982,5044.443675,1615756.625,3
C&L01,South Lanarkshire,2014-15,2.5303,8446.5996,3337802,3.4044,179623.6567,52705262,2.858075,4218.986788,1536497.75,3
C&L01,South Lanarkshire,2015-16,2.549,8048.1806,3155799,3.3377,177096.5505,53084305,2.8576125,4274.988713,1557697,3
C&L01,South Lanarkshire,2016-17,2.4709,7401.4294,2992274,3.2423,175314.3718,54042338,2.9139,4533.235775,1608040.375,3
C&L01,South Lanarkshire,2017-18,2.528,7500.344,2964917,2.9896,161301.3605,53992733,2.8068625,4044.321975,1546902.375,3
C&L01,South Lanarkshire,2018-19,2.6952,8107.0963,3004402,2.8138,153571.2585,54526069,2.46205,3848.310313,1594924.75,3
C&L01,South Lanarkshire,2019-20,2.9199,8281.2242,2838728,2.8883,150191.5886,52045545,2.6129,3730.029525,1497042.25,3
C&L01,South Lanarkshire,2020-21,54.0546,10742.159,198726,41.3594,188666.6714,4561548,56.1123125,4281.674513,119839.625,3
C&L01,South Lanarkshire,2021-22,5.9052,8966.6805,1519368,6.4347,170537.7903,26512151,6.951825,3539.735513,708714.5,3
C&L01,Stirling,2010-11,2.933,2799.9415,954067,4.3749,198956.0517,45459818,4.4457625,5141.133725,1165653.75,2
C&L01,Stirling,2011-12,2.5737,2423.2049,940802,3.9213,188806.0265,48202343,4.0229875,4641.086913,1217197.75,2
C&L01,Stirling,2012-13,1.9755,2222.9847,1125889,3.7367,192795.1341,51624697,3.592425,4424.846338,1328907.375,2
C&L01,Stirling,2013-14,2.3035,2095.259,910376,3.7112,197855.9712,53320837,3.4814375,4337.831813,1349024.25,2
C&L01,Stirling,2014-15,2.3923,2230.1139,932596,3.4044,179623.6567,52705262,3.523725,4409.90935,1385966.5,2
C&L01,Stirling,2015-16,2.1718,2233.5101,1027323,3.3377,177096.5505,53084305,3.210525,4218.122188,1433846.875,2
C&L01,Stirling,2016-17,1.923,2196.95,1140765,3.2423,175314.3718,54042338,3.1249125,4357.843138,1438166.75,2
C&L01,Stirling,2017-18,2.1433,2556.5358,1192884,2.9896,161301.3605,53992733,2.8206125,4004.479175,1449852.25,2
C&L01,Stirling,2018-19,2.4041,2461.2368,1025143,2.8138,153571.2585,54526069,2.5766,3536.7477,1417414.625,2
C&L01,Stirling,2019-20,2.3929,2600.5321,1086404,2.8883,150191.5886,52045545,2.602375,3496.145038,1385031,2
C&L01,Stirling,2020-21,218.9586,3683.3485,16822,41.3594,188666.6714,4561548,69.759375,4458.324388,104841.125,2
C&L01,Stirling,2021-22,14.5581,3881.8313,266655,6.4347,170537.7903,26512151,7.1891375,3973.63135,663825.125,2
C&L01,West Dunbartonshire,2010-11,5.5457,4453.7801,803853,4.3749,198956.0517,45459818,4.285575,10653.67251,2200418.875,Urban
C&L01,West Dunbartonshire,2011-12,5.4389,4094.9249,752093,3.9213,188806.0265,48202343,4.17325,10198.31161,2355970.75,Urban
C&L01,West Dunbartonshire,2012-13,5.5099,4130.6103,749861,3.7367,192795.1341,51624697,4.3525625,11272.60325,2601296.5,Urban
C&L01,West Dunbartonshire,2013-14,6.9105,4491.8351,649993,3.7112,197855.9712,53320837,4.3554375,11913.659,2660076.25,Urban
C&L01,West Dunbartonshire,2014-15,6.7628,5081.3013,750855,3.4044,179623.6567,52705262,4.064275,10315.28321,2672126.125,Urban
C&L01,West Dunbartonshire,2015-16,6.241,5101.4103,816946,3.3377,177096.5505,53084305,3.9606375,10284.54835,2631837.625,Urban
C&L01,West Dunbartonshire,2016-17,5.9703,4656.6395,780635,3.2423,175314.3718,54042338,3.6853375,9674.825413,2702731.625,Urban
C&L01,West Dunbartonshire,2017-18,4.6822,4550.3259,971793,2.9896,161301.3605,53992733,3.497925,9382.574238,2680088,Urban
C&L01,West Dunbartonshire,2018-19,3.6547,3722.5802,1019710,2.8138,153571.2585,54526069,3.2638625,9077.495213,2702450.375,Urban
C&L01,West Dunbartonshire,2019-20,3.5208,3592.4659,1020098,2.8883,150191.5886,52045545,3.25595,8671.587613,2508488.875,Urban
C&L01,West Dunbartonshire,2020-21,39.3787,3511.9583,89173,41.3594,188666.6714,4561548,68.6907625,11504.30625,200665.375,Urban
C&L01,West Dunbartonshire,2021-22,5.4955,3447.1861,626835,6.4347,170537.7903,26512151,6.810675,10617.45798,1355678.25,Urban
C&L01,West Lothian,2010-11,4.4981,8455.281,1879323,4.3749,198956.0517,45459818,3.8141625,5283.780375,1393280.5,3
C&L01,West Lothian,2011-12,4.4798,8029.5979,1791706,3.9213,188806.0265,48202343,3.337075,4860.219438,1415648.375,3
C&L01,West Lothian,2012-13,4.2484,7983.9425,1881595,3.7367,192795.1341,51624697,3.364825,4626.408463,1456944.25,3
C&L01,West Lothian,2013-14,3.7112,7885.4334,2121805,3.7112,197855.9712,53320837,3.2982,5044.443675,1615756.625,3
C&L01,West Lothian,2014-15,3.4964,7656.4561,2192301,3.4044,179623.6567,52705262,2.858075,4218.986788,1536497.75,3
C&L01,West Lothian,2015-16,3.3148,7842.4325,2366170,3.3377,177096.5505,53084305,2.8576125,4274.988713,1557697,3
C&L01,West Lothian,2016-17,3.2759,8103.559,2469929,3.2423,175314.3718,54042338,2.9139,4533.235775,1608040.375,3
C&L01,West Lothian,2017-18,1.8465,4510.7579,2447198,2.9896,161301.3605,53992733,2.8068625,4044.321975,1546902.375,3
C&L01,West Lothian,2018-19,2.3933,6097.5713,2546572,2.8138,153571.2585,54526069,2.46205,3848.310313,1594924.75,3
C&L01,West Lothian,2019-20,2.0028,5049.2699,2515378,2.8883,150191.5886,52045545,2.6129,3730.029525,1497042.25,3
C&L01,West Lothian,2020-21,22.0036,4619.3233,209962,41.3594,188666.6714,4561548,56.1123125,4281.674513,119839.625,3
C&L01,West Lothian,2021-22,2.0783,2983.5645,1437783,6.4347,170537.7903,26512151,6.951825,3539.735513,708714.5,3
C&L02,Aberdeen City,2010-11,4.4365,7018.3392,1582483,4.2024,133543.1587,31800305,4.7030125,7625.434763,1804141.5,Urban
C&L02,Aberdeen City,2011-12,2.9987,4704.3683,1570220,3.9577,126863.7613,32074635,4.3189125,7145.783625,1805378.375,Urban
C&L02,Aberdeen City,2012-13,3.5463,5251.6229,1478728,3.7486,123950.4393,33066250,4.104125,6859.65725,1878465.875,Urban
C&L02,Aberdeen City,2013-14,2.8619,4712.8785,1647002,2.9899,120942.1658,40415254,3.4538125,6448.651125,2569159.875,Urban
